event_time,channel,anon_id,event_name,event_props,ingestion_time
2026-02-03T19:12:52.095868,store,anon_00007,add_to_cart,"{""category"": ""azulejo"", ""value"": 3163.37}",2026-02-03T19:12:52.095868
2026-02-03T18:31:47.905518,store,anon_00036,page_view,{},2026-02-03T18:31:47.905518
2026-02-03T16:16:27.350852,whatsapp,anon_00065,talk_to_consultant,{},2026-02-03T16:16:27.350852
2026-02-03T16:11:51.635192,app,anon_00092,begin_checkout,{},2026-02-03T16:11:51.635192
2026-02-03T15:39:21.719823,web,anon_00001,product_view,"{""category"": ""azulejo"", ""value"": 3181.8}",2026-02-03T15:39:21.719823
2026-02-03T15:22:37.459606,whatsapp,anon_00065,whatsapp_quote_request,{},2026-02-03T15:22:37.459606
2026-02-03T14:46:21.796925,whatsapp,anon_00062,page_view,{},2026-02-03T14:46:21.796925
2026-02-03T14:42:28.056051,app,anon_00036,add_to_cart,"{""category"": ""massa"", ""value"": 2833.3}",2026-02-03T14:42:28.056051
2026-02-03T14:11:40.682338,whatsapp,anon_00051,whatsapp_quote_request,{},2026-02-03T14:11:40.682338
2026-02-03T13:33:21.432843,web,anon_00001,add_to_cart,"{""category"": ""tinta"", ""value"": 4338.81}",2026-02-03T13:33:21.432843
2026-02-03T13:20:04.445592,app,anon_00048,submit_quote,"{""category"": ""rejunte"", ""value"": 1548.68}",2026-02-03T13:20:04.445592
2026-02-03T13:08:28.609490,store,anon_00004,scan_qr_service,{},2026-02-03T13:08:28.609490
2026-02-03T13:07:26.561658,whatsapp,anon_00004,begin_checkout,{},2026-02-03T13:07:26.561658
2026-02-03T12:23:30.264520,app,anon_00081,talk_to_consultant,{},2026-02-03T12:23:30.264520
2026-02-03T11:05:44.587358,store,anon_00088,add_to_cart,"{""category"": ""piso"", ""value"": 3096.76}",2026-02-03T11:05:44.587358
2026-02-03T11:01:46.335638,whatsapp,anon_00044,search,"{""query"": ""azulejo banheiro""}",2026-02-03T11:01:46.335638
2026-02-03T09:35:33.048374,whatsapp,anon_00098,submit_quote,"{""category"": ""areia"", ""value"": 2751.8}",2026-02-03T09:35:33.048374
2026-02-03T08:59:29.879130,app,anon_00012,add_to_cart,"{""category"": ""janela"", ""value"": 3174.4}",2026-02-03T08:59:29.879130
2026-02-03T08:58:50.837461,app,anon_00074,begin_checkout,{},2026-02-03T08:58:50.837461
2026-02-03T08:20:27.653146,app,anon_00097,submit_quote,"{""category"": ""porta"", ""value"": 3257.58}",2026-02-03T08:20:27.653146
2026-02-03T08:16:01.148086,web,anon_00008,page_view,{},2026-02-03T08:16:01.148086
2026-02-03T07:42:11.468274,app,anon_00017,scan_qr_service,{},2026-02-03T07:42:11.468274
2026-02-03T07:29:22.985853,whatsapp,anon_00072,add_to_cart,"{""category"": ""persiana"", ""value"": 4043.17}",2026-02-03T07:29:22.985853
2026-02-03T06:58:33.468288,whatsapp,anon_00001,begin_checkout,{},2026-02-03T06:58:33.468288
2026-02-03T05:50:28.122356,whatsapp,anon_00001,page_view,{},2026-02-03T05:50:28.122356
2026-02-03T05:47:12.860452,store,anon_00086,talk_to_consultant,{},2026-02-03T05:47:12.860452
2026-02-03T05:23:56.239512,web,anon_00004,talk_to_consultant,{},2026-02-03T05:23:56.239512
2026-02-03T04:59:44.983127,web,anon_00079,begin_checkout,{},2026-02-03T04:59:44.983127
2026-02-03T04:01:32.247703,store,anon_00043,submit_quote,"{""category"": ""cimento"", ""value"": 464.33}",2026-02-03T04:01:32.247703
2026-02-03T03:58:52.947990,app,anon_00058,page_view,{},2026-02-03T03:58:52.947990
2026-02-03T03:07:15.979132,web,anon_00012,whatsapp_quote_request,{},2026-02-03T03:07:15.979132
2026-02-03T03:03:03.579591,whatsapp,anon_00052,begin_checkout,{},2026-02-03T03:03:03.579591
2026-02-03T02:43:57.689168,app,anon_00012,submit_quote,"{""category"": ""ferramentas"", ""value"": 1392.38}",2026-02-03T02:43:57.689168
2026-02-03T02:09:13.102994,web,anon_00071,product_view,"{""category"": ""tomada"", ""value"": 2155.78}",2026-02-03T02:09:13.102994
2026-02-03T00:11:51.726365,app,anon_00072,whatsapp_quote_request,{},2026-02-03T00:11:51.726365
2026-02-03T00:00:42.351147,app,anon_00050,product_view,"{""category"": ""persiana"", ""value"": 1046.56}",2026-02-03T00:00:42.351147
2026-02-02T23:54:01.296917,app,anon_00074,begin_checkout,{},2026-02-02T23:54:01.296917
2026-02-02T23:38:15.499851,whatsapp,anon_00087,page_view,{},2026-02-02T23:38:15.499851
2026-02-02T23:25:48.749010,app,anon_00051,scan_qr_service,{},2026-02-02T23:25:48.749010
2026-02-02T23:25:36.835568,app,anon_00094,scan_qr_service,{},2026-02-02T23:25:36.835568
2026-02-02T23:19:03.310837,web,anon_00096,product_view,"{""category"": ""ferramentas"", ""value"": 965.22}",2026-02-02T23:19:03.310837
2026-02-02T22:58:39.890670,app,anon_00032,submit_quote,"{""category"": ""lixa"", ""value"": 716.56}",2026-02-02T22:58:39.890670
2026-02-02T22:40:52.298766,web,anon_00071,submit_quote,"{""category"": ""piso"", ""value"": 2628.97}",2026-02-02T22:40:52.298766
2026-02-02T22:34:12.695803,app,anon_00032,scan_qr_service,{},2026-02-02T22:34:12.695803
2026-02-02T21:46:34.457063,whatsapp,anon_00062,scan_qr_service,{},2026-02-02T21:46:34.457063
2026-02-02T21:38:58.082738,store,anon_00045,scan_qr_service,{},2026-02-02T21:38:58.082738
2026-02-02T20:45:25.932069,web,anon_00024,add_to_cart,"{""category"": ""rejunte"", ""value"": 2881.51}",2026-02-02T20:45:25.932069
2026-02-02T19:44:15.471613,store,anon_00066,begin_checkout,{},2026-02-02T19:44:15.471613
2026-02-02T19:24:26.085816,store,anon_00013,add_to_cart,"{""category"": ""persiana"", ""value"": 2139.86}",2026-02-02T19:24:26.085816
2026-02-02T18:26:20.217527,app,anon_00085,submit_quote,"{""category"": ""tomada"", ""value"": 542.46}",2026-02-02T18:26:20.217527
2026-02-02T17:36:46.456596,web,anon_00065,submit_quote,"{""category"": ""azulejo"", ""value"": 3750.85}",2026-02-02T17:36:46.456596
2026-02-02T17:18:36.602641,store,anon_00067,search,"{""query"": ""tinta parede""}",2026-02-02T17:18:36.602641
2026-02-02T17:17:04.921410,web,anon_00064,scan_qr_service,{},2026-02-02T17:17:04.921410
2026-02-02T17:16:24.117220,store,anon_00068,whatsapp_quote_request,{},2026-02-02T17:16:24.117220
2026-02-02T15:12:26.782231,store,anon_00021,whatsapp_quote_request,{},2026-02-02T15:12:26.782231
2026-02-02T13:59:48.412627,whatsapp,anon_00092,submit_quote,"{""category"": ""rodape"", ""value"": 2618.52}",2026-02-02T13:59:48.412627
2026-02-02T13:43:21.963416,web,anon_00024,page_view,{},2026-02-02T13:43:21.963416
2026-02-02T13:39:43.955391,app,anon_00065,whatsapp_quote_request,{},2026-02-02T13:39:43.955391
2026-02-02T13:37:39.281262,app,anon_00072,add_to_cart,"{""category"": ""rejunte"", ""value"": 383.3}",2026-02-02T13:37:39.281262
2026-02-02T11:40:26.633231,app,anon_00037,product_view,"{""category"": ""persiana"", ""value"": 1882.42}",2026-02-02T11:40:26.633231
2026-02-02T11:13:34.815847,web,anon_00087,product_view,"{""category"": ""piso"", ""value"": 572.45}",2026-02-02T11:13:34.815847
2026-02-02T10:25:22.034757,web,anon_00092,whatsapp_quote_request,{},2026-02-02T10:25:22.034757
2026-02-02T09:16:25.074709,app,anon_00097,page_view,{},2026-02-02T09:16:25.074709
2026-02-02T09:03:21.087787,whatsapp,anon_00017,page_view,{},2026-02-02T09:03:21.087787
2026-02-02T07:50:23.864708,whatsapp,anon_00026,add_to_cart,"{""category"": ""azulejo"", ""value"": 3511.11}",2026-02-02T07:50:23.864708
2026-02-02T07:37:14.150573,app,anon_00072,whatsapp_quote_request,{},2026-02-02T07:37:14.150573
2026-02-02T07:24:35.328729,store,anon_00065,page_view,{},2026-02-02T07:24:35.328729
2026-02-02T06:54:58.708923,app,anon_00065,product_view,"{""category"": ""rejunte"", ""value"": 4908.6}",2026-02-02T06:54:58.708923
2026-02-02T06:44:11.898734,store,anon_00087,talk_to_consultant,{},2026-02-02T06:44:11.898734
2026-02-02T06:17:56.252699,web,anon_00097,add_to_cart,"{""category"": ""tinta"", ""value"": 2791.89}",2026-02-02T06:17:56.252699
2026-02-02T05:34:03.101677,web,anon_00075,add_to_cart,"{""category"": ""massa"", ""value"": 281.96}",2026-02-02T05:34:03.101677
2026-02-02T04:53:25.264747,whatsapp,anon_00087,page_view,{},2026-02-02T04:53:25.264747
2026-02-02T04:49:55.392562,app,anon_00077,begin_checkout,{},2026-02-02T04:49:55.392562
2026-02-02T04:29:48.442897,app,anon_00047,whatsapp_quote_request,{},2026-02-02T04:29:48.442897
2026-02-02T03:18:54.002769,whatsapp,anon_00020,page_view,{},2026-02-02T03:18:54.002769
2026-02-02T02:57:15.408160,store,anon_00002,product_view,"{""category"": ""lixa"", ""value"": 4240.89}",2026-02-02T02:57:15.408160
2026-02-02T02:39:20.668341,store,anon_00069,page_view,{},2026-02-02T02:39:20.668341
2026-02-02T02:27:09.362325,store,anon_00036,submit_quote,"{""category"": ""piso"", ""value"": 3443.06}",2026-02-02T02:27:09.362325
2026-02-02T02:15:07.935861,store,anon_00055,search,"{""query"": ""azulejo banheiro""}",2026-02-02T02:15:07.935861
2026-02-02T01:54:11.902110,app,anon_00032,begin_checkout,{},2026-02-02T01:54:11.902110
2026-02-02T01:48:00.309305,web,anon_00020,scan_qr_service,{},2026-02-02T01:48:00.309305
2026-02-02T00:38:50.928851,app,anon_00047,begin_checkout,{},2026-02-02T00:38:50.928851
2026-02-02T00:33:46.887198,whatsapp,anon_00055,talk_to_consultant,{},2026-02-02T00:33:46.887198
2026-02-02T00:10:12.714418,app,anon_00041,scan_qr_service,{},2026-02-02T00:10:12.714418
2026-02-01T23:43:38.040842,web,anon_00043,submit_quote,"{""category"": ""tinta"", ""value"": 209.97}",2026-02-01T23:43:38.040842
2026-02-01T23:27:13.299946,whatsapp,anon_00072,add_to_cart,"{""category"": ""lixa"", ""value"": 842.17}",2026-02-01T23:27:13.299946
2026-02-01T23:18:13.923314,whatsapp,anon_00079,product_view,"{""category"": ""rodape"", ""value"": 366.71}",2026-02-01T23:18:13.923314
2026-02-01T23:17:30.131546,whatsapp,anon_00069,page_view,{},2026-02-01T23:17:30.131546
2026-02-01T22:12:52.996583,whatsapp,anon_00082,submit_quote,"{""category"": ""areia"", ""value"": 4846.34}",2026-02-01T22:12:52.996583
2026-02-01T22:03:22.472160,store,anon_00035,product_view,"{""category"": ""azulejo"", ""value"": 2946.07}",2026-02-01T22:03:22.472160
2026-02-01T22:03:12.803067,store,anon_00018,product_view,"{""category"": ""lampada"", ""value"": 3412.96}",2026-02-01T22:03:12.803067
2026-02-01T21:25:05.685061,whatsapp,anon_00013,page_view,{},2026-02-01T21:25:05.685061
2026-02-01T21:10:12.756825,whatsapp,anon_00068,submit_quote,"{""category"": ""fechadura"", ""value"": 498.64}",2026-02-01T21:10:12.756825
2026-02-01T21:07:58.237922,web,anon_00039,begin_checkout,{},2026-02-01T21:07:58.237922
2026-02-01T20:34:20.661392,store,anon_00041,add_to_cart,"{""category"": ""piso"", ""value"": 1402.26}",2026-02-01T20:34:20.661392
2026-02-01T20:14:24.331183,app,anon_00079,page_view,{},2026-02-01T20:14:24.331183
2026-02-01T20:07:20.123352,whatsapp,anon_00045,whatsapp_quote_request,{},2026-02-01T20:07:20.123352
2026-02-01T18:58:13.508498,store,anon_00001,scan_qr_service,{},2026-02-01T18:58:13.508498
2026-02-01T18:49:05.528231,whatsapp,anon_00062,submit_quote,"{""category"": ""tinta"", ""value"": 4083.43}",2026-02-01T18:49:05.528231
2026-02-01T18:47:32.367271,whatsapp,anon_00068,submit_quote,"{""category"": ""lixa"", ""value"": 119.19}",2026-02-01T18:47:32.367271
2026-02-01T17:45:34.121220,app,anon_00045,add_to_cart,"{""category"": ""persiana"", ""value"": 4947.26}",2026-02-01T17:45:34.121220
2026-02-01T17:14:19.671871,store,anon_00003,search,"{""query"": ""janela aluminio""}",2026-02-01T17:14:19.671871
2026-02-01T17:04:03.848555,web,anon_00030,product_view,"{""category"": ""areia"", ""value"": 4053.75}",2026-02-01T17:04:03.848555
2026-02-01T16:57:06.283110,whatsapp,anon_00092,whatsapp_quote_request,{},2026-02-01T16:57:06.283110
2026-02-01T16:26:28.535156,whatsapp,anon_00007,talk_to_consultant,{},2026-02-01T16:26:28.535156
2026-02-01T16:03:22.865347,store,anon_00079,product_view,"{""category"": ""lixa"", ""value"": 1335.16}",2026-02-01T16:03:22.865347
2026-02-01T16:02:10.176842,whatsapp,anon_00091,submit_quote,"{""category"": ""tinta"", ""value"": 517.16}",2026-02-01T16:02:10.176842
2026-02-01T15:54:52.442244,whatsapp,anon_00052,page_view,{},2026-02-01T15:54:52.442244
2026-02-01T15:41:27.215900,app,anon_00039,page_view,{},2026-02-01T15:41:27.215900
2026-02-01T14:01:22.514779,web,anon_00092,page_view,{},2026-02-01T14:01:22.514779
2026-02-01T13:41:36.179869,app,anon_00091,begin_checkout,{},2026-02-01T13:41:36.179869
2026-02-01T13:32:09.501588,app,anon_00071,scan_qr_service,{},2026-02-01T13:32:09.501588
2026-02-01T13:24:30.740663,web,anon_00001,talk_to_consultant,{},2026-02-01T13:24:30.740663
2026-02-01T12:26:38.269925,whatsapp,anon_00092,add_to_cart,"{""category"": ""piso"", ""value"": 4390.47}",2026-02-01T12:26:38.269925
2026-02-01T10:20:22.402391,whatsapp,anon_00035,add_to_cart,"{""category"": ""massa"", ""value"": 4497.02}",2026-02-01T10:20:22.402391
2026-02-01T10:13:42.276824,store,anon_00092,page_view,{},2026-02-01T10:13:42.276824
2026-02-01T09:25:31.605690,web,anon_00098,submit_quote,"{""category"": ""lixa"", ""value"": 438.31}",2026-02-01T09:25:31.605690
2026-02-01T08:39:41.499784,app,anon_00052,product_view,"{""category"": ""massa"", ""value"": 510.12}",2026-02-01T08:39:41.499784
2026-02-01T08:20:37.261416,app,anon_00068,product_view,"{""category"": ""massa"", ""value"": 1660.4}",2026-02-01T08:20:37.261416
2026-02-01T06:44:18.619229,store,anon_00004,submit_quote,"{""category"": ""piso"", ""value"": 2673.27}",2026-02-01T06:44:18.619229
2026-02-01T06:13:25.338043,app,anon_00043,search,"{""query"": ""porta madeira""}",2026-02-01T06:13:25.338043
2026-02-01T05:45:02.861670,web,anon_00021,submit_quote,"{""category"": ""rejunte"", ""value"": 83.02}",2026-02-01T05:45:02.861670
2026-02-01T05:41:15.797169,whatsapp,anon_00020,begin_checkout,{},2026-02-01T05:41:15.797169
2026-02-01T04:13:05.294453,whatsapp,anon_00001,page_view,{},2026-02-01T04:13:05.294453
2026-02-01T02:46:45.219205,store,anon_00068,page_view,{},2026-02-01T02:46:45.219205
2026-02-01T02:25:42.304530,store,anon_00067,product_view,"{""category"": ""porta"", ""value"": 1571.86}",2026-02-01T02:25:42.304530
2026-02-01T01:37:13.803420,store,anon_00035,talk_to_consultant,{},2026-02-01T01:37:13.803420
2026-02-01T00:47:47.553968,web,anon_00021,submit_quote,"{""category"": ""lampada"", ""value"": 4296.6}",2026-02-01T00:47:47.553968
2026-02-01T00:19:20.983063,whatsapp,anon_00080,page_view,{},2026-02-01T00:19:20.983063
2026-01-31T23:33:36.936420,web,anon_00087,search,"{""query"": ""janela aluminio""}",2026-01-31T23:33:36.936420
2026-01-31T22:50:34.810165,app,anon_00066,whatsapp_quote_request,{},2026-01-31T22:50:34.810165
2026-01-31T22:40:45.537196,app,anon_00023,page_view,{},2026-01-31T22:40:45.537196
2026-01-31T22:33:22.229838,web,anon_00047,talk_to_consultant,{},2026-01-31T22:33:22.229838
2026-01-31T22:03:32.972166,whatsapp,anon_00006,add_to_cart,"{""category"": ""areia"", ""value"": 2589.42}",2026-01-31T22:03:32.972166
2026-01-31T21:36:18.676248,app,anon_00048,begin_checkout,{},2026-01-31T21:36:18.676248
2026-01-31T21:23:02.447745,web,anon_00032,add_to_cart,"{""category"": ""cimento"", ""value"": 1031.09}",2026-01-31T21:23:02.447745
2026-01-31T20:58:16.493082,web,anon_00095,product_view,"{""category"": ""tomada"", ""value"": 772.39}",2026-01-31T20:58:16.493082
2026-01-31T20:39:46.933002,web,anon_00000,product_view,"{""category"": ""piso"", ""value"": 106.95}",2026-01-31T20:39:46.933002
2026-01-31T19:41:59.409943,app,anon_00057,add_to_cart,"{""category"": ""azulejo"", ""value"": 2971.41}",2026-01-31T19:41:59.409943
2026-01-31T19:36:33.923304,store,anon_00094,add_to_cart,"{""category"": ""rejunte"", ""value"": 3358.75}",2026-01-31T19:36:33.923304
2026-01-31T19:35:03.498922,store,anon_00027,add_to_cart,"{""category"": ""lixa"", ""value"": 2847.07}",2026-01-31T19:35:03.498922
2026-01-31T18:47:19.178776,whatsapp,anon_00035,product_view,"{""category"": ""lampada"", ""value"": 461.67}",2026-01-31T18:47:19.178776
2026-01-31T18:34:11.944198,web,anon_00048,begin_checkout,{},2026-01-31T18:34:11.944198
2026-01-31T18:19:59.071197,app,anon_00025,page_view,{},2026-01-31T18:19:59.071197
2026-01-31T17:18:04.690167,app,anon_00040,add_to_cart,"{""category"": ""ferramentas"", ""value"": 1746.72}",2026-01-31T17:18:04.690167
2026-01-31T16:32:32.757106,whatsapp,anon_00052,whatsapp_quote_request,{},2026-01-31T16:32:32.757106
2026-01-31T15:40:01.731399,whatsapp,anon_00035,talk_to_consultant,{},2026-01-31T15:40:01.731399
2026-01-31T14:26:12.349373,store,anon_00004,add_to_cart,"{""category"": ""lixa"", ""value"": 4862.38}",2026-01-31T14:26:12.349373
2026-01-31T14:01:11.755301,web,anon_00035,scan_qr_service,{},2026-01-31T14:01:11.755301
2026-01-31T13:52:43.925011,store,anon_00065,whatsapp_quote_request,{},2026-01-31T13:52:43.925011
2026-01-31T13:45:33.278781,app,anon_00039,submit_quote,"{""category"": ""ferramentas"", ""value"": 2137.8}",2026-01-31T13:45:33.278781
2026-01-31T10:38:54.478153,app,anon_00065,whatsapp_quote_request,{},2026-01-31T10:38:54.478153
2026-01-31T10:18:51.155994,app,anon_00085,page_view,{},2026-01-31T10:18:51.155994
2026-01-31T10:15:38.304079,web,anon_00001,product_view,"{""category"": ""piso"", ""value"": 1430.51}",2026-01-31T10:15:38.304079
2026-01-31T09:48:38.004145,whatsapp,anon_00055,product_view,"{""category"": ""lixa"", ""value"": 1117.82}",2026-01-31T09:48:38.004145
2026-01-31T09:31:29.595616,whatsapp,anon_00011,submit_quote,"{""category"": ""azulejo"", ""value"": 4200.34}",2026-01-31T09:31:29.595616
2026-01-31T08:58:48.613263,whatsapp,anon_00092,search,"{""query"": ""azulejo banheiro""}",2026-01-31T08:58:48.613263
2026-01-31T08:57:09.128952,app,anon_00051,page_view,{},2026-01-31T08:57:09.128952
2026-01-31T08:39:08.862822,store,anon_00094,talk_to_consultant,{},2026-01-31T08:39:08.862822
2026-01-31T07:22:26.967478,web,anon_00060,page_view,{},2026-01-31T07:22:26.967478
2026-01-31T06:59:46.126111,whatsapp,anon_00050,talk_to_consultant,{},2026-01-31T06:59:46.126111
2026-01-31T06:21:14.969306,web,anon_00036,submit_quote,"{""category"": ""persiana"", ""value"": 4415.65}",2026-01-31T06:21:14.969306
2026-01-31T05:21:17.774760,store,anon_00068,whatsapp_quote_request,{},2026-01-31T05:21:17.774760
2026-01-31T05:15:48.982230,app,anon_00007,add_to_cart,"{""category"": ""persiana"", ""value"": 3959.86}",2026-01-31T05:15:48.982230
2026-01-31T04:59:26.655586,store,anon_00066,begin_checkout,{},2026-01-31T04:59:26.655586
2026-01-31T04:53:36.240404,web,anon_00035,submit_quote,"{""category"": ""azulejo"", ""value"": 1538.01}",2026-01-31T04:53:36.240404
2026-01-31T04:25:14.726967,store,anon_00051,whatsapp_quote_request,{},2026-01-31T04:25:14.726967
2026-01-31T04:09:27.867971,whatsapp,anon_00041,page_view,{},2026-01-31T04:09:27.867971
2026-01-31T04:07:13.438940,web,anon_00007,begin_checkout,{},2026-01-31T04:07:13.438940
2026-01-31T03:20:12.151076,whatsapp,anon_00077,add_to_cart,"{""category"": ""porta"", ""value"": 4036.09}",2026-01-31T03:20:12.151076
2026-01-31T03:19:04.751038,app,anon_00028,product_view,"{""category"": ""ferramentas"", ""value"": 802.34}",2026-01-31T03:19:04.751038
2026-01-31T03:05:05.208258,whatsapp,anon_00072,page_view,{},2026-01-31T03:05:05.208258
2026-01-31T02:28:59.615503,store,anon_00029,whatsapp_quote_request,{},2026-01-31T02:28:59.615503
2026-01-31T02:21:27.843949,store,anon_00042,page_view,{},2026-01-31T02:21:27.843949
2026-01-31T00:59:43.325702,app,anon_00001,whatsapp_quote_request,{},2026-01-31T00:59:43.325702
2026-01-31T00:45:18.068342,app,anon_00039,add_to_cart,"{""category"": ""tinta"", ""value"": 2590.69}",2026-01-31T00:45:18.068342
2026-01-31T00:33:48.069992,whatsapp,anon_00033,begin_checkout,{},2026-01-31T00:33:48.069992
2026-01-31T00:32:01.651347,store,anon_00072,begin_checkout,{},2026-01-31T00:32:01.651347
2026-01-31T00:23:30.401887,web,anon_00039,submit_quote,"{""category"": ""azulejo"", ""value"": 4463.08}",2026-01-31T00:23:30.401887
2026-01-31T00:19:37.479445,whatsapp,anon_00004,add_to_cart,"{""category"": ""piso"", ""value"": 2226.39}",2026-01-31T00:19:37.479445
2026-01-30T23:47:54.440961,whatsapp,anon_00003,page_view,{},2026-01-30T23:47:54.440961
2026-01-30T23:28:17.728124,app,anon_00007,talk_to_consultant,{},2026-01-30T23:28:17.728124
2026-01-30T22:51:23.228621,whatsapp,anon_00066,product_view,"{""category"": ""azulejo"", ""value"": 3865.97}",2026-01-30T22:51:23.228621
2026-01-30T22:18:20.219508,app,anon_00037,add_to_cart,"{""category"": ""ferramentas"", ""value"": 4641.16}",2026-01-30T22:18:20.219508
2026-01-30T22:18:12.025286,store,anon_00092,page_view,{},2026-01-30T22:18:12.025286
2026-01-30T22:06:04.378195,whatsapp,anon_00055,page_view,{},2026-01-30T22:06:04.378195
2026-01-30T20:27:52.856613,whatsapp,anon_00008,page_view,{},2026-01-30T20:27:52.856613
2026-01-30T20:23:55.175341,store,anon_00051,scan_qr_service,{},2026-01-30T20:23:55.175341
2026-01-30T19:36:04.411438,web,anon_00036,talk_to_consultant,{},2026-01-30T19:36:04.411438
2026-01-30T18:30:53.418192,whatsapp,anon_00016,page_view,{},2026-01-30T18:30:53.418192
2026-01-30T18:14:48.668958,web,anon_00084,whatsapp_quote_request,{},2026-01-30T18:14:48.668958
2026-01-30T17:30:11.123371,store,anon_00035,page_view,{},2026-01-30T17:30:11.123371
2026-01-30T16:59:58.950371,store,anon_00041,product_view,"{""category"": ""rodape"", ""value"": 3721.01}",2026-01-30T16:59:58.950371
2026-01-30T16:54:25.846308,web,anon_00093,add_to_cart,"{""category"": ""cimento"", ""value"": 671.35}",2026-01-30T16:54:25.846308
2026-01-30T14:00:45.438248,store,anon_00021,page_view,{},2026-01-30T14:00:45.438248
2026-01-30T13:30:35.851390,web,anon_00097,add_to_cart,"{""category"": ""piso"", ""value"": 4560.0}",2026-01-30T13:30:35.851390
2026-01-30T13:19:40.928419,web,anon_00051,scan_qr_service,{},2026-01-30T13:19:40.928419
2026-01-30T12:56:00.935194,web,anon_00074,talk_to_consultant,{},2026-01-30T12:56:00.935194
2026-01-30T12:37:35.515446,app,anon_00046,page_view,{},2026-01-30T12:37:35.515446
2026-01-30T12:36:06.830762,app,anon_00065,page_view,{},2026-01-30T12:36:06.830762
2026-01-30T12:03:56.038204,whatsapp,anon_00041,search,"{""query"": ""tinta parede""}",2026-01-30T12:03:56.038204
2026-01-30T11:39:33.397634,web,anon_00043,scan_qr_service,{},2026-01-30T11:39:33.397634
2026-01-30T11:14:08.558912,app,anon_00091,search,"{""query"": ""tinta parede""}",2026-01-30T11:14:08.558912
2026-01-30T11:09:43.079870,web,anon_00041,talk_to_consultant,{},2026-01-30T11:09:43.079870
2026-01-30T09:44:53.413518,store,anon_00001,add_to_cart,"{""category"": ""massa"", ""value"": 1844.9}",2026-01-30T09:44:53.413518
2026-01-30T09:40:18.160301,web,anon_00030,page_view,{},2026-01-30T09:40:18.160301
2026-01-30T08:58:20.466337,app,anon_00044,whatsapp_quote_request,{},2026-01-30T08:58:20.466337
2026-01-30T08:22:54.876821,app,anon_00039,submit_quote,"{""category"": ""azulejo"", ""value"": 1401.06}",2026-01-30T08:22:54.876821
2026-01-30T08:05:26.718411,app,anon_00047,talk_to_consultant,{},2026-01-30T08:05:26.718411
2026-01-30T07:37:42.279001,whatsapp,anon_00001,submit_quote,"{""category"": ""lixa"", ""value"": 1518.47}",2026-01-30T07:37:42.279001
2026-01-30T06:36:17.931091,app,anon_00007,add_to_cart,"{""category"": ""rodape"", ""value"": 3300.31}",2026-01-30T06:36:17.931091
2026-01-30T06:21:58.311057,app,anon_00092,search,"{""query"": ""reforma completa""}",2026-01-30T06:21:58.311057
2026-01-30T06:12:36.835412,whatsapp,anon_00037,whatsapp_quote_request,{},2026-01-30T06:12:36.835412
2026-01-30T05:48:06.516786,web,anon_00095,add_to_cart,"{""category"": ""massa"", ""value"": 3156.1}",2026-01-30T05:48:06.516786
2026-01-30T04:48:58.404131,store,anon_00047,page_view,{},2026-01-30T04:48:58.404131
2026-01-30T04:42:39.576890,web,anon_00039,whatsapp_quote_request,{},2026-01-30T04:42:39.576890
2026-01-30T04:28:14.294068,whatsapp,anon_00062,product_view,"{""category"": ""rodape"", ""value"": 2688.55}",2026-01-30T04:28:14.294068
2026-01-30T03:50:01.766042,app,anon_00000,product_view,"{""category"": ""azulejo"", ""value"": 3306.62}",2026-01-30T03:50:01.766042
2026-01-30T02:27:39.979363,store,anon_00067,page_view,{},2026-01-30T02:27:39.979363
2026-01-30T01:24:40.820187,whatsapp,anon_00035,page_view,{},2026-01-30T01:24:40.820187
2026-01-30T00:33:34.513436,web,anon_00092,page_view,{},2026-01-30T00:33:34.513436
2026-01-30T00:31:54.264828,store,anon_00047,whatsapp_quote_request,{},2026-01-30T00:31:54.264828
2026-01-30T00:24:42.254778,store,anon_00015,submit_quote,"{""category"": ""tomada"", ""value"": 1543.0}",2026-01-30T00:24:42.254778
2026-01-30T00:20:43.643426,whatsapp,anon_00071,page_view,{},2026-01-30T00:20:43.643426
2026-01-29T23:55:16.628698,whatsapp,anon_00047,page_view,{},2026-01-29T23:55:16.628698
2026-01-29T23:31:41.104079,app,anon_00064,submit_quote,"{""category"": ""cimento"", ""value"": 2731.08}",2026-01-29T23:31:41.104079
2026-01-29T23:30:59.366309,web,anon_00013,page_view,{},2026-01-29T23:30:59.366309
2026-01-29T23:08:58.491190,web,anon_00009,page_view,{},2026-01-29T23:08:58.491190
2026-01-29T22:13:41.407624,app,anon_00010,whatsapp_quote_request,{},2026-01-29T22:13:41.407624
2026-01-29T21:05:38.231894,store,anon_00005,add_to_cart,"{""category"": ""azulejo"", ""value"": 3841.03}",2026-01-29T21:05:38.231894
2026-01-29T20:12:59.292607,store,anon_00095,page_view,{},2026-01-29T20:12:59.292607
2026-01-29T18:43:39.217678,store,anon_00006,begin_checkout,{},2026-01-29T18:43:39.217678
2026-01-29T18:17:06.337684,store,anon_00044,search,"{""query"": ""reforma completa""}",2026-01-29T18:17:06.337684
2026-01-29T18:11:39.150951,web,anon_00036,whatsapp_quote_request,{},2026-01-29T18:11:39.150951
2026-01-29T17:16:52.827794,web,anon_00035,scan_qr_service,{},2026-01-29T17:16:52.827794
2026-01-29T17:14:00.455543,web,anon_00016,whatsapp_quote_request,{},2026-01-29T17:14:00.455543
2026-01-29T17:13:04.187339,web,anon_00004,begin_checkout,{},2026-01-29T17:13:04.187339
